handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_a4f450a5-a8a8-4728-97f2-8544ff21d978,Product,Z pods (Fruit Punch Lemon),<p>Nicotine Strength:&nbsp;20mg</p><p>Compatible with STLTH</p>,32f435_9ac7da40f9e04ac5a7f9b375f19fc7d7~mv2.webp;32f435_64cc2446a0e14a1a9c5f87fb62e87b1c~mv2.webp;32f435_0c69525135d74339b26a7fd11f29a9db~mv2.webp;32f435_acb39eb2bd2a4f4ca445f05d4ceee370~mv2.webp;32f435_98482986cb7c4670847cea6e87ad6232~mv2.webp;32f435_0d0594cd901a4e12a4f39fc8f47c1d9e~mv2.avif;32f435_ceedcd5bd58f4518917237d4cfa97787~mv2.webp;32f435_a18c852f3fc14955b3ac25017748d9ce~mv2.webp;32f435_6260d44057e54ec6b0a2d30213646761~mv2.webp;32f435_dbefa7d6f9dc41169a26fc64689b8cbf~mv2.webp,Z Pods & Hybrid Pop Hit,,,20.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,BF;Blueberry;Blueraspberry Peach;Burst ice;Cherry frost;Fruit Punch Lemon;Grapes gone wild;Grapple berry;Iced Hawaiian Fruit Nectar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acc983af-5260-838c-3ef5-3b48f6c08b41,Product,Z pods (Cherry Frost),<p>Nicotine Strength:&nbsp;20mg</p><p>Compatible with STLTH</p>,32f435_64cc2446a0e14a1a9c5f87fb62e87b1c~mv2.webp;32f435_0c69525135d74339b26a7fd11f29a9db~mv2.webp;32f435_acb39eb2bd2a4f4ca445f05d4ceee370~mv2.webp;32f435_98482986cb7c4670847cea6e87ad6232~mv2.webp;32f435_0d0594cd901a4e12a4f39fc8f47c1d9e~mv2.avif;32f435_ceedcd5bd58f4518917237d4cfa97787~mv2.webp;32f435_9ac7da40f9e04ac5a7f9b375f19fc7d7~mv2.webp;32f435_a18c852f3fc14955b3ac25017748d9ce~mv2.webp;32f435_6260d44057e54ec6b0a2d30213646761~mv2.webp;32f435_dbefa7d6f9dc41169a26fc64689b8cbf~mv2.webp,Z Pods & Hybrid Pop Hit,,,20.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,BF;Blueberry;Blueraspberry Peach;Burst ice;Cherry frost;Fruit Punch Lemon;Grapes gone wild;Grapple berry;Iced Hawaiian Fruit Nectar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d0202d3c-7c8f-5a29-fa50-6276da2247d7,Product,Z pods (SKTL Ice),<p>Nicotine Strength:&nbsp;20mg</p><p>Compatible with STLTH</p>,32f435_0c69525135d74339b26a7fd11f29a9db~mv2.webp;32f435_acb39eb2bd2a4f4ca445f05d4ceee370~mv2.webp;32f435_98482986cb7c4670847cea6e87ad6232~mv2.webp;32f435_0d0594cd901a4e12a4f39fc8f47c1d9e~mv2.avif;32f435_ceedcd5bd58f4518917237d4cfa97787~mv2.webp;32f435_64cc2446a0e14a1a9c5f87fb62e87b1c~mv2.webp;32f435_9ac7da40f9e04ac5a7f9b375f19fc7d7~mv2.webp;32f435_a18c852f3fc14955b3ac25017748d9ce~mv2.webp;32f435_6260d44057e54ec6b0a2d30213646761~mv2.webp;32f435_dbefa7d6f9dc41169a26fc64689b8cbf~mv2.webp,Z Pods & Hybrid Pop Hit,,,20.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,BF;Blueberry;Blueraspberry Peach;Burst ice;Cherry frost;Fruit Punch Lemon;Grapes gone wild;Grapple berry;Iced Hawaiian Fruit Nectar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0df651c9-1a8f-775c-0310-21297d568d1e,Product,Z pods (Blueraspberry Peach),<p>Nicotine Strength:&nbsp;20mg</p><p>Compatible with STLTH</p>,32f435_acb39eb2bd2a4f4ca445f05d4ceee370~mv2.webp;32f435_98482986cb7c4670847cea6e87ad6232~mv2.webp;32f435_0d0594cd901a4e12a4f39fc8f47c1d9e~mv2.avif;32f435_ceedcd5bd58f4518917237d4cfa97787~mv2.webp;32f435_0c69525135d74339b26a7fd11f29a9db~mv2.webp;32f435_64cc2446a0e14a1a9c5f87fb62e87b1c~mv2.webp;32f435_9ac7da40f9e04ac5a7f9b375f19fc7d7~mv2.webp;32f435_a18c852f3fc14955b3ac25017748d9ce~mv2.webp;32f435_6260d44057e54ec6b0a2d30213646761~mv2.webp;32f435_dbefa7d6f9dc41169a26fc64689b8cbf~mv2.webp,,,,20.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,BF;Blueberry;Blueraspberry Peach;Burst ice;Cherry frost;Fruit Punch Lemon;Grapes gone wild;Grapple berry;Iced Hawaiian Fruit Nectar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_729417ab-f6c1-5873-e83f-adcee3bd822c,Product,Z pods (Blueberry),<p>Nicotine Strength:&nbsp;20mg</p><p>Compatible with STLTH</p>,32f435_98482986cb7c4670847cea6e87ad6232~mv2.webp;32f435_0d0594cd901a4e12a4f39fc8f47c1d9e~mv2.avif;32f435_ceedcd5bd58f4518917237d4cfa97787~mv2.webp;32f435_acb39eb2bd2a4f4ca445f05d4ceee370~mv2.webp;32f435_0c69525135d74339b26a7fd11f29a9db~mv2.webp;32f435_64cc2446a0e14a1a9c5f87fb62e87b1c~mv2.webp;32f435_9ac7da40f9e04ac5a7f9b375f19fc7d7~mv2.webp;32f435_a18c852f3fc14955b3ac25017748d9ce~mv2.webp;32f435_6260d44057e54ec6b0a2d30213646761~mv2.webp;32f435_dbefa7d6f9dc41169a26fc64689b8cbf~mv2.webp,Z Pods & Hybrid Pop Hit,,,20.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,BF;Blueberry;Blueraspberry Peach;Burst ice;Cherry frost;Fruit Punch Lemon;Grapes gone wild;Grapple berry;Iced Hawaiian Fruit Nectar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_de6f9279-9695-85b9-2aad-90166c0bf5f3,Product,Z pods (BF),<p>Nicotine Strength:&nbsp;20mg</p><p>Compatible with STLTH</p>,32f435_0d0594cd901a4e12a4f39fc8f47c1d9e~mv2.avif;32f435_ceedcd5bd58f4518917237d4cfa97787~mv2.webp;32f435_98482986cb7c4670847cea6e87ad6232~mv2.webp;32f435_acb39eb2bd2a4f4ca445f05d4ceee370~mv2.webp;32f435_0c69525135d74339b26a7fd11f29a9db~mv2.webp;32f435_64cc2446a0e14a1a9c5f87fb62e87b1c~mv2.webp;32f435_9ac7da40f9e04ac5a7f9b375f19fc7d7~mv2.webp;32f435_a18c852f3fc14955b3ac25017748d9ce~mv2.webp;32f435_6260d44057e54ec6b0a2d30213646761~mv2.webp;32f435_dbefa7d6f9dc41169a26fc64689b8cbf~mv2.webp,Z Pods & Hybrid Pop Hit,,,20.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,BF;Blueberry;Blueraspberry Peach;Burst ice;Cherry frost;Fruit Punch Lemon;Grapes gone wild;Grapple berry;Iced Hawaiian Fruit Nectar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c8ca56bd-32b8-678f-bac5-1f860ad130d9,Product,Z pods (Blue Lemon),<p>Nicotine Strength:&nbsp;20mg</p><p>Compatible with STLTH</p>,32f435_ceedcd5bd58f4518917237d4cfa97787~mv2.webp;32f435_0d0594cd901a4e12a4f39fc8f47c1d9e~mv2.avif;32f435_98482986cb7c4670847cea6e87ad6232~mv2.webp;32f435_acb39eb2bd2a4f4ca445f05d4ceee370~mv2.webp;32f435_0c69525135d74339b26a7fd11f29a9db~mv2.webp;32f435_64cc2446a0e14a1a9c5f87fb62e87b1c~mv2.webp;32f435_9ac7da40f9e04ac5a7f9b375f19fc7d7~mv2.webp;32f435_a18c852f3fc14955b3ac25017748d9ce~mv2.webp;32f435_6260d44057e54ec6b0a2d30213646761~mv2.webp;32f435_dbefa7d6f9dc41169a26fc64689b8cbf~mv2.webp,Z Pods & Hybrid Pop Hit,,,20.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,BF;Blueberry;Blueraspberry Peach;Burst ice;Cherry frost;Fruit Punch Lemon;Grapes gone wild;Grapple berry;Iced Hawaiian Fruit Nectar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9462ad19-76f0-4868-8f56-2613f24f7764,Product,Feed Freez 25k(Chilled Grapes),"<p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Dive into the delightful blend of peachy blue razz FEED Freezie disposable vape, where luscious peach meets tangy blue raspberry in every puff. Enjoy a rich, fruity burst of juicy peaches mixed with a zesty raspberry kick, perfectly balanced with a cool, icy finish that refreshes with each inhale.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p>Product Specifications:</p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><ul>	<li>Flavor: &nbsp;Peachy Blue Razz&nbsp;</li>	<li>Adjustable Ice Levels: 3 settings for personalized chill</li>	<li>Coil Type: Neo Mesh Coil for enhanced flavor</li>	<li>Puffs: 25,000</li>	<li>E-Liquid Capacity: 20ML</li>	<li>Nicotine Strength: 20MG</li>	<li>Battery: 700mAh Rechargeable</li></ul><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Enjoy the cool, fruity delight of the Peachy Blue Razz FEED Freezie with every invigorating puff</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>",32f435_6504bd8b0bd84daea3a96f1ec6cf82e2~mv2.webp;32f435_b75e6ceb7f1043739e17d9eef7a1301e~mv2.webp;32f435_79fc85794c164117b0c9ccd92ebe33f8~mv2.webp;32f435_db669820029a4e9ebcb6cf2b084b83c2~mv2.webp;32f435_f49a2eb27d9f420f96e2ef3522eb05c6~mv2.webp;32f435_fa98f1fb64c54881880eb324f288f45f~mv2.webp,Feed;on sale,,10% off,39.99,,true,PERCENT,10.0,InStock,,,Flavours,DROP_DOWN,chilled grapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_486cbbe9-5d66-4be3-8000-f007d7c78bbe,Product,Ripper X Turbo 25k (Double Mint),"<p>Nicotine Level: 2% (20 mg/mL)<br>Vaping Mode: Three (<strong>SOFT&nbsp;</strong>Mode: Wattage-12W &amp;&nbsp;<strong>NORMAL&nbsp;</strong>Mode: Wattage-20W &amp;&nbsp;<strong>TURBO&nbsp;</strong>Mode: Wattage-28W)</p><p>Coil: Next Generation Food Grade Dual Mesh Coil System</p><p>Puff Count: Approximately 25000<br>Juice: Ultra 20 ml Premium E-Liquid<br>Battery: 700 mAh, Long Lasting Type C Rechargeable<br>Battery Indicator: Available<br>Liquid Indicator: Available<br>Flavors: 31 Delicious Flavors</p><p>Airflow: Adjustable<br>Drip Tip/Mouth Piece: Food Grade Soft Drip Tip, Ultra Fit to Lips<br>Portable: Easy to Use<br>Child Lock: Available</p>",32f435_82636c1941af451790690fc0731a9bce~mv2.jpg;32f435_1a6db2ab9ae4440191686ec32e1ceb0e~mv2.jpg;32f435_6de73df6dd494b9d9cdfc7df90fde4b2~mv2.jpg;32f435_4444ac9381cf4a2cb5d8f89f7b3e258b~mv2.jpg,Ripper X,,,41.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Sour Triple Berry;Pineapple Coconut;Bomb Blue Razz Ice;Double Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c8a34270-8c36-5bf5-c450-16372c749fdb,Product,Ripper X Turbo 25k (Bomb Blue Razz Ice),"<p>Nicotine Level: 2% (20 mg/mL)<br>Vaping Mode: Three (<strong>SOFT&nbsp;</strong>Mode: Wattage-12W &amp;&nbsp;<strong>NORMAL&nbsp;</strong>Mode: Wattage-20W &amp;&nbsp;<strong>TURBO&nbsp;</strong>Mode: Wattage-28W)</p><p>Coil: Next Generation Food Grade Dual Mesh Coil System</p><p>Puff Count: Approximately 25000<br>Juice: Ultra 20 ml Premium E-Liquid<br>Battery: 700 mAh, Long Lasting Type C Rechargeable<br>Battery Indicator: Available<br>Liquid Indicator: Available<br>Flavors: 31 Delicious Flavors</p><p>Airflow: Adjustable<br>Drip Tip/Mouth Piece: Food Grade Soft Drip Tip, Ultra Fit to Lips<br>Portable: Easy to Use<br>Child Lock: Available</p>",32f435_1a6db2ab9ae4440191686ec32e1ceb0e~mv2.jpg;32f435_6de73df6dd494b9d9cdfc7df90fde4b2~mv2.jpg;32f435_4444ac9381cf4a2cb5d8f89f7b3e258b~mv2.jpg;32f435_82636c1941af451790690fc0731a9bce~mv2.jpg,Ripper X,,,41.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Sour Triple Berry;Pineapple Coconut;Bomb Blue Razz Ice;Double Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7d99490c-935a-bac5-bd6e-61b8474dce75,Product,Ripper X Turbo 25k (Pineapple Coconut),"<p>Nicotine Level: 2% (20 mg/mL)<br>Vaping Mode: Three (<strong>SOFT&nbsp;</strong>Mode: Wattage-12W &amp;&nbsp;<strong>NORMAL&nbsp;</strong>Mode: Wattage-20W &amp;&nbsp;<strong>TURBO&nbsp;</strong>Mode: Wattage-28W)</p><p>Coil: Next Generation Food Grade Dual Mesh Coil System</p><p>Puff Count: Approximately 25000<br>Juice: Ultra 20 ml Premium E-Liquid<br>Battery: 700 mAh, Long Lasting Type C Rechargeable<br>Battery Indicator: Available<br>Liquid Indicator: Available<br>Flavors: 31 Delicious Flavors</p><p>Airflow: Adjustable<br>Drip Tip/Mouth Piece: Food Grade Soft Drip Tip, Ultra Fit to Lips<br>Portable: Easy to Use<br>Child Lock: Available</p>",32f435_6de73df6dd494b9d9cdfc7df90fde4b2~mv2.jpg;32f435_4444ac9381cf4a2cb5d8f89f7b3e258b~mv2.jpg;32f435_1a6db2ab9ae4440191686ec32e1ceb0e~mv2.jpg;32f435_82636c1941af451790690fc0731a9bce~mv2.jpg,Ripper X,,,41.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Sour Triple Berry;Pineapple Coconut;Bomb Blue Razz Ice;Double Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_20f788f7-e91f-ed50-f58c-56db1d69ed6b,Product,Ripper X Turbo 25k (Sour Triple Berry),"<p>Nicotine Level: 2% (20 mg/mL)<br>Vaping Mode: Three (<strong>SOFT&nbsp;</strong>Mode: Wattage-12W &amp;&nbsp;<strong>NORMAL&nbsp;</strong>Mode: Wattage-20W &amp;&nbsp;<strong>TURBO&nbsp;</strong>Mode: Wattage-28W)</p><p>Coil: Next Generation Food Grade Dual Mesh Coil System</p><p>Puff Count: Approximately 25000<br>Juice: Ultra 20 ml Premium E-Liquid<br>Battery: 700 mAh, Long Lasting Type C Rechargeable<br>Battery Indicator: Available<br>Liquid Indicator: Available<br>Flavors: 31 Delicious Flavors</p><p>Airflow: Adjustable<br>Drip Tip/Mouth Piece: Food Grade Soft Drip Tip, Ultra Fit to Lips<br>Portable: Easy to Use<br>Child Lock: Available</p>",32f435_4444ac9381cf4a2cb5d8f89f7b3e258b~mv2.jpg;32f435_6de73df6dd494b9d9cdfc7df90fde4b2~mv2.jpg;32f435_1a6db2ab9ae4440191686ec32e1ceb0e~mv2.jpg;32f435_82636c1941af451790690fc0731a9bce~mv2.jpg,Ripper X,,,41.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Sour Triple Berry;Pineapple Coconut;Bomb Blue Razz Ice;Double Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_74ec63f8-6efa-0c81-2f52-f2c5c27f3fe8,Product,Ripper X by Khalifa (Blueberry Mint),"<p>Nicotine Level: 0.5% (5 mg/mL)</p><p>Vaping Mode: Two (<strong>ECO</strong>&nbsp;Mode &amp;&nbsp;<strong>TURBO</strong>&nbsp;Mode)<br>Coil: Next Generation Food Grade Dual Mesh Coil System</p><p>Puff Count: Approximately 40000<br>Juice: Ultra 20 ml Premium E-Liquid<br>Battery: 1200 mAh, Long Lasting Type C Rechargeable<br>Battery Indicator: Available</p><p>Liquid Indicator: Available<br>Flavors: 06 Delicious Flavors</p><p>Airflow: Adjustable<br>Drip Tip/Mouth Piece: Food Grade Drip Tip, Ultra Fit to Lips</p><p>Portable: Easy to Use, No Button</p>",32f435_995b8f85c3d5422cafcf71ddb4f37396~mv2.jpg;32f435_218def3d121e4a129f228e411b8bba03~mv2.jpg;32f435_ccaefa6dc07a45a385f6b376b326550d~mv2.jpg,Ripper X,,,43.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Double Apple;Lady killer;Blueberry Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ccba4eca-34e3-6edb-4e25-4221530c4d2c,Product,Ripper X by Khalifa (Lady Killer),"<p>Nicotine Level: 0.5% (5 mg/mL)</p><p>Vaping Mode: Two (<strong>ECO</strong>&nbsp;Mode &amp;&nbsp;<strong>TURBO</strong>&nbsp;Mode)<br>Coil: Next Generation Food Grade Dual Mesh Coil System</p><p>Puff Count: Approximately 40000<br>Juice: Ultra 20 ml Premium E-Liquid<br>Battery: 1200 mAh, Long Lasting Type C Rechargeable<br>Battery Indicator: Available</p><p>Liquid Indicator: Available<br>Flavors: 06 Delicious Flavors</p><p>Airflow: Adjustable<br>Drip Tip/Mouth Piece: Food Grade Drip Tip, Ultra Fit to Lips</p><p>Portable: Easy to Use, No Button</p>",32f435_218def3d121e4a129f228e411b8bba03~mv2.jpg;32f435_ccaefa6dc07a45a385f6b376b326550d~mv2.jpg;32f435_995b8f85c3d5422cafcf71ddb4f37396~mv2.jpg,,,,43.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Double Apple;Lady killer;Blueberry Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fbb07a07-4203-9200-d62a-2c64f7715dfd,Product,Ripper X by Khalifa (Double Apple),"<p>Nicotine Level: 0.5% (5 mg/mL)</p><p>Vaping Mode: Two (<strong>ECO</strong>&nbsp;Mode &amp;&nbsp;<strong>TURBO</strong>&nbsp;Mode)<br>Coil: Next Generation Food Grade Dual Mesh Coil System</p><p>Puff Count: Approximately 40000<br>Juice: Ultra 20 ml Premium E-Liquid<br>Battery: 1200 mAh, Long Lasting Type C Rechargeable<br>Battery Indicator: Available</p><p>Liquid Indicator: Available<br>Flavors: 06 Delicious Flavors</p><p>Airflow: Adjustable<br>Drip Tip/Mouth Piece: Food Grade Drip Tip, Ultra Fit to Lips</p><p>Portable: Easy to Use, No Button</p>",32f435_ccaefa6dc07a45a385f6b376b326550d~mv2.jpg;32f435_218def3d121e4a129f228e411b8bba03~mv2.jpg;32f435_995b8f85c3d5422cafcf71ddb4f37396~mv2.jpg,Ripper X,,,43.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Double Apple;Lady killer;Blueberry Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7a4003db-749f-0cf6-a935-6ec02abc2c25,Product,Ripper X 35k(C.Macchiato),"<p>Description</p><ul>	<li>Nicotine Level: 2% (20 mg/mL)</li>	<li>Coil: Next Generation DUAL Mesh Coil System</li>	<li>Puff Count: 35000</li>	<li>Juice: 20 ml Premium E-Liquid</li>	<li>Airflow: Ultra Adjustable Airflow</li>	<li>Portable: Easy to Use, No Button</li></ul>",32f435_57140957391845bd9344cd989d3705c0~mv2.webp;32f435_0fd2ce7a33e44245955a8fa1c5387562~mv2.webp;32f435_e774f91e9cd442d3a88aeea550c68ed7~mv2.webp;32f435_b53c06fa7c7049388563ea060dd9d802~mv2.webp;32f435_ac8a6d454df147cd9f090b01d97c8759~mv2.webp;32f435_24eeb2085d5e4fa5a67280ac8db730ce~mv2.webp;32f435_2916d790ac5143ce80b4cd0a1c153913~mv2.webp,Ripper X,,,34.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Vanilla Banana;Sour Green Apple Ice;Sour Patchy Ice;Bubbly Strawberry Watermelon;Peach Raspberry;Vanilla Iced Coffee;C.Macchiato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_80cb4cb4-4ac5-538e-40c9-b95d624f9d09,Product,Ripper X 35k(Vanilla Iced Coffee),"<p>Description</p><ul>	<li>Nicotine Level: 2% (20 mg/mL)</li>	<li>Coil: Next Generation DUAL Mesh Coil System</li>	<li>Puff Count: 35000</li>	<li>Juice: 20 ml Premium E-Liquid</li>	<li>Airflow: Ultra Adjustable Airflow</li>	<li>Portable: Easy to Use, No Button</li></ul>",32f435_0fd2ce7a33e44245955a8fa1c5387562~mv2.webp;32f435_e774f91e9cd442d3a88aeea550c68ed7~mv2.webp;32f435_b53c06fa7c7049388563ea060dd9d802~mv2.webp;32f435_ac8a6d454df147cd9f090b01d97c8759~mv2.webp;32f435_24eeb2085d5e4fa5a67280ac8db730ce~mv2.webp;32f435_2916d790ac5143ce80b4cd0a1c153913~mv2.webp;32f435_57140957391845bd9344cd989d3705c0~mv2.webp,Ripper X,,,34.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Vanilla Banana;Sour Green Apple Ice;Sour Patchy Ice;Bubbly Strawberry Watermelon;Peach Raspberry;Vanilla Iced Coffee;C.Macchiato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9334029d-81fd-fc09-710a-d8874bcd4db4,Product,Ripper X 35k(Peach Raspberry),"<p>Description</p><ul>	<li>Nicotine Level: 2% (20 mg/mL)</li>	<li>Coil: Next Generation DUAL Mesh Coil System</li>	<li>Puff Count: 35000</li>	<li>Juice: 20 ml Premium E-Liquid</li>	<li>Airflow: Ultra Adjustable Airflow</li>	<li>Portable: Easy to Use, No Button</li></ul>",32f435_e774f91e9cd442d3a88aeea550c68ed7~mv2.webp;32f435_b53c06fa7c7049388563ea060dd9d802~mv2.webp;32f435_ac8a6d454df147cd9f090b01d97c8759~mv2.webp;32f435_24eeb2085d5e4fa5a67280ac8db730ce~mv2.webp;32f435_2916d790ac5143ce80b4cd0a1c153913~mv2.webp;32f435_0fd2ce7a33e44245955a8fa1c5387562~mv2.webp;32f435_57140957391845bd9344cd989d3705c0~mv2.webp,Ripper X,,,34.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Vanilla Banana;Sour Green Apple Ice;Sour Patchy Ice;Bubbly Strawberry Watermelon;Peach Raspberry;Vanilla Iced Coffee;C.Macchiato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1c4e3-e4ba-6642-d90b-a021f73892a4,Product,Ripper X 35k(Bubbly Strawberry Watermelon),"<p>Description</p><ul>	<li>Nicotine Level: 2% (20 mg/mL)</li>	<li>Coil: Next Generation DUAL Mesh Coil System</li>	<li>Puff Count: 35000</li>	<li>Juice: 20 ml Premium E-Liquid</li>	<li>Airflow: Ultra Adjustable Airflow</li>	<li>Portable: Easy to Use, No Button</li></ul>",32f435_b53c06fa7c7049388563ea060dd9d802~mv2.webp;32f435_ac8a6d454df147cd9f090b01d97c8759~mv2.webp;32f435_24eeb2085d5e4fa5a67280ac8db730ce~mv2.webp;32f435_2916d790ac5143ce80b4cd0a1c153913~mv2.webp;32f435_e774f91e9cd442d3a88aeea550c68ed7~mv2.webp;32f435_0fd2ce7a33e44245955a8fa1c5387562~mv2.webp;32f435_57140957391845bd9344cd989d3705c0~mv2.webp,Ripper X,,,34.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Vanilla Banana;Sour Green Apple Ice;Sour Patchy Ice;Bubbly Strawberry Watermelon;Peach Raspberry;Vanilla Iced Coffee;C.Macchiato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9e6eba46-3cca-5ecf-2072-337eb5530bc9,Product,Ripper X 35k(Sour Patchy Ice),"<p>Description</p><ul>	<li>Nicotine Level: 2% (20 mg/mL)</li>	<li>Coil: Next Generation DUAL Mesh Coil System</li>	<li>Puff Count: 35000</li>	<li>Juice: 20 ml Premium E-Liquid</li>	<li>Airflow: Ultra Adjustable Airflow</li>	<li>Portable: Easy to Use, No Button</li></ul>",32f435_ac8a6d454df147cd9f090b01d97c8759~mv2.webp;32f435_24eeb2085d5e4fa5a67280ac8db730ce~mv2.webp;32f435_2916d790ac5143ce80b4cd0a1c153913~mv2.webp;32f435_b53c06fa7c7049388563ea060dd9d802~mv2.webp;32f435_e774f91e9cd442d3a88aeea550c68ed7~mv2.webp;32f435_0fd2ce7a33e44245955a8fa1c5387562~mv2.webp;32f435_57140957391845bd9344cd989d3705c0~mv2.webp,Ripper X,,,34.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Vanilla Banana;Sour Green Apple Ice;Sour Patchy Ice;Bubbly Strawberry Watermelon;Peach Raspberry;Vanilla Iced Coffee;C.Macchiato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5d57be8e-afe0-65f9-39a0-98e34ca14018,Product,Ripper X 35k(Sour Green Apple),"<p>Description</p><ul>	<li>Nicotine Level: 2% (20 mg/mL)</li>	<li>Coil: Next Generation DUAL Mesh Coil System</li>	<li>Puff Count: 35000</li>	<li>Juice: 20 ml Premium E-Liquid</li>	<li>Airflow: Ultra Adjustable Airflow</li>	<li>Portable: Easy to Use, No Button</li></ul>",32f435_24eeb2085d5e4fa5a67280ac8db730ce~mv2.webp;32f435_2916d790ac5143ce80b4cd0a1c153913~mv2.webp;32f435_ac8a6d454df147cd9f090b01d97c8759~mv2.webp;32f435_b53c06fa7c7049388563ea060dd9d802~mv2.webp;32f435_e774f91e9cd442d3a88aeea550c68ed7~mv2.webp;32f435_0fd2ce7a33e44245955a8fa1c5387562~mv2.webp;32f435_57140957391845bd9344cd989d3705c0~mv2.webp,Ripper X,,,34.99,,true,PERCENT,0.0,InStock,,,Flavours,DROP_DOWN,Vanilla Banana;Sour Green Apple Ice;Sour Patchy Ice;Bubbly Strawberry Watermelon;Peach Raspberry;Vanilla Iced Coffee;C.Macchiato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
